outer_fold,linear,tree,run,games,accuracy,roc_auc,log_loss,confidence_55_games,confidence_55_wins,confidence_55_accuracy,confidence_55_lcb,confidence_60_games,confidence_60_wins,confidence_60_accuracy,confidence_60_lcb,score,folds,fold_60_std,worst_fold_60_lcb,robust_score,eligible,guardrails
2,0.2,0.05,0.75,1238,0.5274636510500808,0.5333559782608696,0.7248425074788298,961,514,0.5348595213319459,0.5032472848203655,703,380,0.5405405405405406,0.5035800879896007,2.63809865897128,3,0.03994737442793679,0.4434968798888282,3.0017007900042345,True,False
2,0.2,0.1,0.7000000000000001,1238,0.5258481421647819,0.5336852006688964,0.71953755721602,943,509,0.5397667020148462,0.5078574520281368,670,365,0.5447761194029851,0.5069190415426793,2.656901295389275,3,0.03827250763556327,0.44984341826549223,3.030199698383641,True,False
2,0.2,0.15000000000000002,0.65,1238,0.524232633279483,0.5341764214046822,0.7148089679178481,925,500,0.5405405405405406,0.5083228033408772,635,347,0.5464566929133858,0.5075710378628978,2.6607446142862,3,0.0359426583953245,0.4509105350903168,3.039769832585868,True,False
2,0.2,0.2,0.6000000000000001,1238,0.529886914378029,0.5346911580267558,0.7106052023825501,902,486,0.5388026607538803,0.5061747183067722,605,329,0.543801652892562,0.5039602368742506,2.6462793556108966,3,0.03921696718904609,0.4465559819732122,3.0144014032060165,True,False
2,0.2,0.25,0.55,1238,0.531502423263328,0.5349080267558528,0.7068854131378849,880,474,0.5386363636363637,0.5056026444030481,554,302,0.5451263537906137,0.5034911584539629,2.6449630882707442,3,0.04502001849651597,0.44706936483569165,3.001992416113404,True,False
2,0.2,0.30000000000000004,0.5,1238,0.5339256865912763,0.5357180183946488,0.7036167137661935,856,463,0.5408878504672897,0.507395804535227,519,286,0.5510597302504817,0.508048077628527,2.6663653151327464,3,0.044489932385294494,0.445969396271265,3.0233548466334224,True,False
2,0.2,0.35000000000000003,0.45,1238,0.5411954765751211,0.5363477215719064,0.7007723438336252,826,451,0.5460048426150121,0.5119159662856017,470,264,0.5617021276595745,0.5165227868325634,2.706996056635726,3,0.05134092274960749,0.4511789047794237,3.055493115915935,True,False
2,0.2,0.4,0.4,1238,0.5411954765751211,0.5368807483277592,0.6983303914315715,798,438,0.5488721804511278,0.5141945390034898,419,233,0.5560859188544153,0.5082162502797829,2.6766967816496585,3,0.05544678076353221,0.44471258776651124,3.010515807889105,True,False
2,0.2,0.45,0.35000000000000003,1238,0.5411954765751211,0.5376201923076923,0.6962728796375396,755,414,0.5483443708609271,0.5126900079680101,370,202,0.5459459459459459,0.4950007186648789,2.6229634597073495,3,0.06808554505860868,0.41799165400572424,2.9047840235958566,True,True
2,0.2,0.5,0.30000000000000004,1238,0.5436187399030694,0.5380121237458194,0.6945850998090181,715,394,0.551048951048951,0.5144142617838954,317,173,0.5457413249211357,0.4907085457484086,2.608458809920086,3,0.07642809810888052,0.4026891499485618,2.8582917636508864,True,True
2,0.2,0.55,0.25,1238,0.5403877221324718,0.5392192725752508,0.693255118144836,666,367,0.551051051051051,0.5130898379268558,267,142,0.5318352059925093,0.4719546003500292,2.532100541897075,3,0.0749752823212894,0.36468525497597737,2.7468352322304734,True,True
2,0.2,0.6000000000000001,0.19999999999999996,1238,0.5444264943457189,0.540220004180602,0.6922734078398112,613,339,0.5530179445350734,0.5134504417764273,220,115,0.5227272727272727,0.45690159612731596,2.4735534448410528,3,0.059653298307739785,0.36389098932037767,2.718137837545951,True,True
2,0.2,0.65,0.15000000000000002,1238,0.5395799676898223,0.5413121864548495,0.6916325752058093,579,317,0.5474956822107081,0.5067720077961426,161,88,0.546583850931677,0.4694929272010166,2.516726851033466,3,0.08907827694362923,0.376064514436817,2.714634811583025,True,True
2,0.2,0.7000000000000001,0.09999999999999998,1238,0.537156704361874,0.5418086329431439,0.6913271584682641,543,298,0.5488029465930019,0.5067509547976309,110,60,0.5454545454545454,0.4524389026806324,2.4482150645818255,3,0.05777140108246393,0.3876400468214041,2.720312309238302,False,True
2,0.2,0.75,0.050000000000000044,1238,0.5331179321486268,0.5408235785953177,0.6913534848700097,524,284,0.5419847328244275,0.49917329256670157,73,40,0.547945205479452,0.4342411874680529,2.366738005473232,3,0.1729150647489364,0.23205754301488138,2.2529654189902404,False,False
2,0.25,0.05,0.7,1238,0.5218093699515347,0.5337426839464883,0.7197204453800101,947,509,0.5374868004223865,0.5056431077008708,668,364,0.5449101796407185,0.5069965536694286,2.6541699124768368,3,0.0345810744382416,0.44984341826549223,3.0348511818658457,True,False
2,0.25,0.1,0.65,1238,0.524232633279483,0.5341920986622074,0.7149744063436617,925,499,0.5394594594594595,0.5072406367399012,636,349,0.5487421383647799,0.5098902136007419,2.668910766128695,3,0.03552331415524078,0.45276139284193323,3.050625530660147,True,False
2,0.25,0.15000000000000002,0.6,1238,0.5290791599353797,0.5344847408026756,0.7107554874155847,906,490,0.5408388520971302,0.5082850028778426,603,327,0.5422885572139303,0.5023803243008323,2.641816456825934,3,0.039708376586873484,0.4465559819732122,3.008955685625399,True,False
2,0.25,0.2,0.55,1238,0.5323101777059773,0.5349628971571907,0.7070223388989391,879,474,0.5392491467576792,0.5061971061091569,558,302,0.5412186379928315,0.49973193580177455,2.63067128622482,3,0.04069391641964827,0.44724599183266694,2.99652944521819,True,False
2,0.25,0.25,0.5,1238,0.5339256865912763,0.5355377299331103,0.7037417083029334,851,464,0.54524089306698,0.5116560553646456,515,286,0.5553398058252427,0.5121686370866646,2.687028718348906,3,0.04404423543041169,0.4524101890969525,3.051350436585035,True,False
2,0.25,0.30000000000000004,0.44999999999999996,1238,0.5403877221324718,0.5361961747491638,0.7008865606405426,823,449,0.5455650060753341,0.5114132543860305,469,263,0.5607675906183369,0.5155372487462377,2.7023213340941163,3,0.0500470318506844,0.4511789047794237,3.053406175172171,True,False
2,0.25,0.35000000000000003,0.39999999999999997,1238,0.5387722132471728,0.5369878762541805,0.6984347730051279,797,437,0.548306148055207,0.5136056212245651,425,237,0.5576470588235294,0.5101198138987139,2.683248727744084,3,0.05868284446316473,0.4421849879229693,3.008068026740724,True,False
2,0.25,0.4,0.35,1238,0.5411954765751211,0.5375679347826088,0.6963682028123339,760,420,0.5526315789473685,0.5171040480022374,380,209,0.55,0.49972706823766616,2.646248156140242,3,0.0657336400377284,0.42951587077784137,2.9442967468426264,True,False
2,0.25,0.45,0.3,1238,0.5411954765751211,0.5383126045150501,0.6946720088237294,715,395,0.5524475524475524,0.5158159706121572,319,175,0.54858934169279,0.4937241979330964,2.621511237249336,3,0.07434237071044134,0.40865348719267547,2.8814799830211286,True,True
2,0.25,0.5,0.25,1238,0.5387722132471728,0.5392244983277591,0.6933341492018885,672,372,0.5535714285714286,0.5157859539250945,280,152,0.5428571428571428,0.4843197474656846,2.5839199060952183,3,0.07100903609789984,0.409638111963798,2.8515399458632165,True,True
2,0.25,0.55,0.19999999999999996,1238,0.5403877221324718,0.540350647993311,0.6923450076134746,622,341,0.5482315112540193,0.5089433775583558,221,116,0.5248868778280543,0.4591849456897505,2.4773968976191503,3,0.06259451868149724,0.36389098932037767,2.7160988495765332,True,True
2,0.25,0.6000000000000001,0.1499999999999999,1238,0.5403877221324718,0.5416466346153848,0.6916971149406009,585,321,0.5487179487179488,0.5082053918166622,160,88,0.55,0.4726402740186129,2.530998599714103,3,0.08550629893973148,0.39168097748132213,2.7516669793159623,True,True
2,0.25,0.65,0.09999999999999998,1238,0.5379644588045234,0.5420646948160536,0.6913849447885039,548,297,0.541970802919708,0.5001072786551771,110,59,0.5363636363636364,0.4435223086398581,2.406131824462629,3,0.05859056769933891,0.38746896004724257,2.676419649111194,False,True
2,0.30000000000000004,0.05,0.6499999999999999,1238,0.5250403877221325,0.5340771321070235,0.7151664269231962,926,500,0.5399568034557235,0.5077558799475281,640,351,0.5484375,0.5097068994229134,2.668781409431076,3,0.03892559420085892,0.44907493755122246,3.0400051585805805,True,False
2,0.30000000000000004,0.1,0.6,1238,0.5331179321486268,0.5344063545150501,0.7109311823270608,906,490,0.5408388520971302,0.5082850028778426,605,327,0.540495867768595,0.5006532359908106,2.635657203159913,3,0.03594981286704221,0.4463768324746957,3.0101344099005245,True,False
2,0.30000000000000004,0.15000000000000002,0.5499999999999999,1238,0.5339256865912763,0.5348609949832775,0.7071837034684425,880,477,0.5420454545454545,0.5090150314113477,556,300,0.539568345323741,0.4980074177990224,2.6268513977269876,3,0.03461438476014258,0.44892741337081893,3.0065500415775213,True,False
2,0.30000000000000004,0.2,0.49999999999999994,1238,0.537156704361874,0.5355481814381271,0.703890330738912,858,469,0.5466200466200466,0.5131750151575123,515,285,0.5533980582524272,0.5102231260810415,2.6813852486377083,3,0.04583088401160451,0.4524101890969525,3.0421336697114523,True,False
2,0.30000000000000004,0.25,0.44999999999999996,1238,0.537156704361874,0.5361517558528428,0.7010237249659039,829,452,0.5452352231604343,0.5112069671450671,470,260,0.5531914893617021,0.5079932368742096,2.6712520372769526,3,0.04366402475827319,0.44882014704634027,3.0327441348067468,True,False
2,0.30000000000000004,0.30000000000000004,0.3999999999999999,1238,0.5355411954765751,0.5368232650501672,0.6985615303671998,796,437,0.5489949748743719,0.5142739530031389,432,240,0.5555555555555556,0.5084119568464652,2.676364692925925,3,0.05494557308025302,0.4449186221585853,3.0113921689240044,True,False
2,0.30000000000000004,0.35000000000000003,0.3499999999999999,1238,0.5395799676898223,0.5375026128762541,0.6964854222620082,757,418,0.5521796565389696,0.5165805402651202,378,206,0.544973544973545,0.4945707556639172,2.6247332558692285,3,0.06710828330166486,0.4149199155081078,2.9054366047740063,True,False
2,0.30000000000000004,0.4,0.29999999999999993,1238,0.5379644588045234,0.5386130852842809,0.6947804143138158,716,397,0.5544692737430168,0.5178683483394331,323,177,0.5479876160990712,0.49346361705659814,2.6219435510492515,3,0.07305707444632543,0.398835445409866,2.8746648475664665,True,True
2,0.30000000000000004,0.45,0.24999999999999994,1238,0.5411954765751211,0.5392950459866221,0.6934343470652079,678,375,0.5530973451327433,0.5154787109745255,284,152,0.5352112676056338,0.4771198836881835,2.5552989854252286,3,0.07914658931366554,0.392972274311075,2.7899780811089725,True,True
2,0.30000000000000004,0.5,0.19999999999999996,1238,0.537156704361874,0.5403846153846155,0.692437507294176,627,345,0.5502392344497608,0.5111114697022822,225,120,0.5333333333333333,0.4681328291933386,2.5147020105045605,3,0.057086155579685674,0.39552234608017617,2.7960520454253652,True,True
2,0.30000000000000004,0.55,0.1499999999999999,1238,0.5436187399030694,0.5419654055183947,0.6917823448319428,595,326,0.5478991596638656,0.5077278755638622,171,96,0.5614035087719298,0.4864884041835566,2.586638392967832,3,0.09368748254499489,0.3874621534597436,2.7867255813375857,True,True
2,0.30000000000000004,0.6000000000000001,0.09999999999999987,1238,0.5363489499192245,0.5422998536789297,0.691463264442658,567,307,0.5414462081128748,0.5002900835338762,114,61,0.5350877192982456,0.44388224357839473,2.4074861510464474,3,0.051204317065729914,0.3859551898733622,2.6910327067883495,False,True
2,0.35000000000000003,0.05,0.5999999999999999,1238,0.5306946688206785,0.5343044523411371,0.7111325940006428,906,487,0.5375275938189845,0.5049708836552542,606,327,0.5396039603960396,0.4997941850472909,2.628351374510766,3,0.03593067792574035,0.44843296285094414,3.004922981510229,True,False
2,0.35000000000000003,0.1,0.5499999999999999,1238,0.5347334410339257,0.5348113503344482,0.7073697586721892,879,477,0.5426621160409556,0.5096136469498089,558,303,0.543010752688172,0.5015242373073101,2.6416267377517313,3,0.031191396794633546,0.44892741337081893,3.028171357533283,True,False
2,0.35000000000000003,0.15000000000000002,0.4999999999999999,1238,0.5355411954765751,0.5354384406354515,0.7040627904173239,856,466,0.544392523364486,0.5109047801209938,521,286,0.5489443378119002,0.5060128629573057,2.6618834451527023,3,0.045005948071901246,0.44809557566475094,3.019967124673651,True,False
2,0.35000000000000003,0.2,0.4499999999999999,1238,0.5379644588045234,0.5360838210702341,0.7011840127947634,833,457,0.5486194477791116,0.5146790963894367,467,258,0.5524625267665952,0.5071181307539148,2.6713328549281177,3,0.042686186252703734,0.44629778776870244,3.032258270191413,True,False
2,0.35000000000000003,0.25,0.3999999999999999,1238,0.5347334410339257,0.5366429765886288,0.6987108128993402,798,440,0.5513784461152882,0.5167061922246131,429,240,0.5594405594405595,0.5121396613450352,2.6934622562082593,3,0.05235103753270196,0.4449186221585853,3.033678803301441,True,False
2,0.35000000000000003,0.30000000000000004,0.34999999999999987,1238,0.5387722132471728,0.5375653219063545,0.6966246658521439,760,418,0.55,0.5144665460393135,382,209,0.5471204188481675,0.49698017137814166,2.6320863376027925,3,0.06274304265006474,0.4247656250772565,2.9313658773799194,True,False
2,0.35000000000000003,0.35000000000000003,0.2999999999999999,1238,0.5411954765751211,0.5385660535117057,0.6949104265185536,727,403,0.5543328748280605,0.5180102735681031,327,180,0.5504587155963303,0.49626610293125945,2.633901511357966,3,0.07618140272539116,0.40558333097011484,2.8871220368772987,True,True
2,0.35000000000000003,0.4,0.2499999999999999,1238,0.5411954765751211,0.539438754180602,0.6935558073603104,677,376,0.5553914327917282,0.5177507158479343,286,154,0.5384615384615384,0.4805567539977462,2.5713372919360618,3,0.07829071204804601,0.392972274311075,2.8077281421510447,True,True
2,0.35000000000000003,0.45,0.1999999999999999,1238,0.5428109854604201,0.5404734531772575,0.6925509902528519,641,351,0.5475819032761311,0.5088803359890974,224,119,0.53125,0.4659232444807203,2.5047673489066695,3,0.05800927286622204,0.3916204342921343,2.7803692374663598,True,True
2,0.35000000000000003,0.5,0.1499999999999999,1238,0.5403877221324718,0.5421169523411371,0.6918883378609193,605,329,0.543801652892562,0.5039602368742506,178,99,0.5561797752808989,0.4827692993304711,2.5673723967527864,3,0.06979353296652646,0.37004224326489743,2.797827574084631,True,True
2,0.35000000000000003,0.55,0.09999999999999987,1238,0.5355411954765751,0.5424644648829431,0.6915621815068644,579,312,0.538860103626943,0.4981329774497166,114,63,0.5526315789473685,0.46112402812823594,2.4741642322214856,3,0.05160350254397835,0.39197009545408734,2.7629273225876165,False,True
2,0.4,0.05,0.5499999999999999,1238,0.5323101777059773,0.5346284489966555,0.707580798565019,877,477,0.5438996579247435,0.5108151516067193,562,305,0.5427046263345195,0.501365975622343,2.6416134646232794,3,0.0312729795216148,0.44924876827012367,3.0283162738501734,True,False
2,0.4,0.1,0.5,1238,0.5339256865912763,0.5353234740802676,0.704259330781139,855,467,0.5461988304093567,0.5126943410463006,530,288,0.5433962264150943,0.5008278049653967,2.6425358742939955,3,0.04026993785934228,0.4477782443144541,3.009774242889765,True,False
2,0.4,0.15000000000000002,0.44999999999999996,1238,0.5347334410339257,0.5357885660535117,0.701367628205234,837,463,0.5531660692951016,0.5193176047037,472,263,0.5572033898305084,0.5121084625458481,2.695161187268884,3,0.04600784247766896,0.4513200858691358,3.054465588182682,True,False
2,0.4,0.2,0.39999999999999997,1238,0.5355411954765751,0.5365672031772576,0.6988827935579738,803,445,0.5541718555417185,0.519615028718887,431,241,0.5591647331786543,0.5119733307968651,2.6958101932432452,3,0.052933390387436836,0.4424173059541741,3.0323607184225456,True,False
2,0.4,0.25,0.35,1238,0.5347334410339257,0.5374294523411371,0.6967860815728273,759,419,0.5520421607378129,0.5164897643702043,381,208,0.5459317585301837,0.49572667133606435,2.6282147573090224,3,0.06523818889794092,0.4210714006745304,2.918809780187671,True,False
2,0.4,0.30000000000000004,0.29999999999999993,1238,0.5363489499192245,0.5383230560200669,0.6950621731333619,733,407,0.5552523874488404,0.5190816305223738,334,184,0.5508982035928144,0.49727578530541283,2.6379390439072177,3,0.0680970585159637,0.41665045171484527,2.9183953785901355,True,True
2,0.4,0.35000000000000003,0.24999999999999994,1238,0.5436187399030694,0.5391957566889632,0.6936986410843026,682,378,0.5542521994134897,0.5167471154513479,290,155,0.5344827586206896,0.47699611528265307,2.5564743233524028,3,0.08654491644435335,0.36623168109196985,2.749616171555666,True,True
2,0.4,0.4,0.19999999999999996,1238,0.5403877221324718,0.5405440008361204,0.6926855535913826,646,353,0.5464396284829721,0.5078868412266262,231,123,0.5324675324675324,0.46811946920459463,2.5120683520040585,3,0.05714683750589405,0.38762677115387556,2.7854014481461458,True,True
2,0.4,0.45,0.14999999999999997,1238,0.5395799676898223,0.541913147993311,0.6920151794425742,610,331,0.5426229508196722,0.5029445987339398,181,99,0.5469613259668509,0.47421542241245834,2.5318931904312163,3,0.06487061345134242,0.37004224326489743,2.772194206793429,True,True
2,0.4,0.5,0.09999999999999998,1238,0.5387722132471728,0.5426734949832777,0.6916817714652103,592,318,0.5371621621621622,0.4968851918318406,119,67,0.5630252100840336,0.47331677471048383,2.5223724275251516,3,0.06707659947410449,0.37771879603669134,2.765938024613634,False,True
2,0.45,0.05,0.5,1238,0.5306946688206785,0.5350935409698997,0.7044802347071814,859,472,0.5494761350407451,0.5160562113174209,529,288,0.5444234404536862,0.5018150255355972,2.649087262573479,3,0.03526299340893263,0.4528015749340678,3.031362850689682,True,False
2,0.45,0.1,0.45000000000000007,1238,0.529886914378029,0.5357598244147157,0.7015748072977497,837,465,0.5555555555555556,0.5217137573569721,476,264,0.5546218487394958,0.5097120969925039,2.686952514067458,3,0.042303961163424206,0.45391437458061357,3.056258966321223,True,False
2,0.45,0.15000000000000002,0.4,1238,0.5379644588045234,0.5364548494983278,0.6990776718211618,803,443,0.5516811955168119,0.5171180202125476,432,240,0.5555555555555556,0.5084119568464652,2.679479659844579,3,0.05237770409215486,0.4372162091714467,3.011940460831716,True,False
2,0.45,0.2,0.35000000000000003,1238,0.5347334410339257,0.537385033444816,0.6969698397841072,763,422,0.5530799475753604,0.5176236109053463,387,211,0.5452196382428941,0.4954055417902307,2.6280140083496777,3,0.06629853152230031,0.42220637468328037,2.9176233199883574,True,False
2,0.45,0.25,0.30000000000000004,1238,0.5379644588045234,0.5383962165551839,0.6952358010454649,735,407,0.5537414965986395,0.5176160942889025,340,184,0.5411764705882353,0.48804370591340135,2.599855514460875,3,0.07296122669008365,0.3985062952748374,2.852439356355545,True,True
2,0.45,0.30000000000000004,0.25,1238,0.5452342487883683,0.5390180811036789,0.6938629759648306,692,383,0.5534682080924855,0.5162338387867487,293,160,0.5460750853242321,0.48883714411646045,2.6035620941484017,3,0.07850189918358555,0.38550397038221695,2.8320622661634474,True,True
2,0.45,0.35000000000000003,0.2,1238,0.5403877221324718,0.5403375836120401,0.6928413092190002,656,358,0.5457317073170732,0.5074734099644296,236,129,0.5466101694915254,0.482855117408283,2.570504437263868,3,0.051133070783476745,0.39710384843935753,2.865342144136272,True,True
2,0.45,0.4,0.15000000000000002,1238,0.5363489499192245,0.5417929556856188,0.6921629682875032,620,335,0.5403225806451613,0.5009649068166874,182,103,0.5659340659340659,0.49329815861735726,2.6055326243181463,3,0.04378658592327766,0.4017993496608042,2.9197588021323955,True,True
2,0.45,0.45,0.10000000000000003,1238,0.537156704361874,0.5424069816053511,0.6918221219059364,605,328,0.5421487603305785,0.5023065184800836,128,73,0.5703125,0.4837377469365458,2.5690465171990597,3,0.10409414853122048,0.35568539626711626,2.716543616403735,False,True
2,0.45,0.5,0.050000000000000044,1238,0.5306946688206785,0.5414323787625418,0.691814781891737,599,328,0.5475792988313857,0.5075421400706306,84,49,0.5833333333333334,0.4765244867612664,2.543845778130247,3,0.09398825708648985,0.2903070395897999,2.646176303547067,False,False
2,0.5,0.05,0.45,1238,0.5282714054927302,0.5357650501672241,0.7018058231549636,837,465,0.5555555555555556,0.5217137573569721,480,265,0.5520833333333334,0.5073575008610447,2.6771663923188713,3,0.03778142654024153,0.45333052124938145,3.0549340604877697,True,False
2,0.5,0.1,0.4,1238,0.5339256865912763,0.5363581730769231,0.6992956773616786,805,445,0.5527950310559007,0.5182776553545643,433,241,0.5565819861431871,0.5094946837175802,2.684089843993882,3,0.04696271121194572,0.44780176697226165,3.0379661885422524,True,False
2,0.5,0.15000000000000002,0.35,1238,0.5323101777059773,0.5372570025083613,0.6971761359841826,767,426,0.5554106910039114,0.5200534133759505,392,216,0.5510204081632653,0.5015231631515948,2.654349975079197,3,0.06221867510978012,0.435628576899866,2.9655412017595024,True,False
2,0.5,0.2,0.3,1238,0.537156704361874,0.5383126045150501,0.6954314784530332,733,404,0.5511596180081856,0.5149787383142103,347,191,0.5504322766570605,0.4978236185849648,2.636112039190353,3,0.06959031692078056,0.40906319132283897,2.905994596671631,True,True
2,0.5,0.25,0.25,1238,0.5411954765751211,0.5392297240802676,0.6940489581053675,696,384,0.5517241379310345,0.5145931587542738,295,164,0.5559322033898305,0.4988745419807309,2.6412895475952283,3,0.07997040872841248,0.398835445409866,2.880184175548269,True,True
2,0.5,0.30000000000000004,0.19999999999999996,1238,0.5395799676898223,0.540334970735786,0.6930183851460582,670,366,0.5462686567164179,0.5084133138935387,243,132,0.5432098765432098,0.48039121115865424,2.5613909662576444,3,0.054785324413244706,0.3859551898733622,2.8377755073045168,True,True
2,0.5,0.35000000000000003,0.14999999999999997,1238,0.5339256865912763,0.541738085284281,0.6923318174310588,637,347,0.5447409733124019,0.5059146764132944,188,108,0.574468085106383,0.5029955219752764,2.648736963731728,3,0.0384121346685227,0.44194084979431497,3.013853544188998,True,True
2,0.5,0.4,0.09999999999999998,1238,0.5363489499192245,0.5422711120401338,0.6919833333488689,611,332,0.5433715220949263,0.5037260666728424,130,74,0.5692307692307692,0.483326884526903,2.5685880617065657,3,0.11385738585449402,0.34474067624730526,2.685613966244883,False,True
2,0.55,0.05,0.39999999999999997,1238,0.5363489499192245,0.5361804974916388,0.6995370746668527,806,444,0.5508684863523573,0.5163679595725178,435,243,0.5586206896551724,0.5116460336512547,2.691168618475503,3,0.04762180905717928,0.4503079484178667,3.0462329487790107,True,False
2,0.55,0.1,0.35,1238,0.5306946688206785,0.5372596153846153,0.6974051942481212,769,425,0.552665799739922,0.5173473719386993,394,217,0.550761421319797,0.5013899253394751,2.650742852826496,3,0.054716662112199194,0.4380623216461496,2.979371850248247,True,False
2,0.55,0.15000000000000002,0.29999999999999993,1238,0.537156704361874,0.5380278010033445,0.6956493974690906,736,406,0.5516304347826086,0.515524572035164,353,195,0.5524079320113314,0.5002478014667672,2.646225579581792,3,0.0672181588472218,0.4192678734230651,2.9310571353104136,True,True
2,0.55,0.2,0.24999999999999994,1238,0.5395799676898223,0.5391591764214047,0.6942567539876144,705,390,0.5531914893617021,0.5163021772073166,300,168,0.56,0.503420997979743,2.660798564793152,3,0.07810897469764301,0.39989654939501507,2.904477164792881,True,True
2,0.55,0.25,0.19999999999999996,1238,0.5420032310177706,0.540031877090301,0.693216927045504,678,372,0.5486725663716814,0.5110450771089089,251,137,0.545816733067729,0.4839913945806027,2.5787774793528633,3,0.05366969369203459,0.38329818473419525,2.8547362767029894,True,True
2,0.55,0.30000000000000004,0.1499999999999999,1238,0.5347334410339257,0.5417589882943143,0.69252185546655,647,353,0.5455950540958269,0.5070711315709622,194,110,0.5670103092783505,0.4966519871065054,2.624649093598753,3,0.02840485796525655,0.4241298613178389,2.991969238986079,True,True
2,0.55,0.35000000000000003,0.09999999999999992,1238,0.5355411954765751,0.5423285953177258,0.6921655202307614,619,339,0.5476575121163166,0.5082733791353304,144,83,0.5763888888888888,0.49472676416117145,2.6185541494244964,3,0.05933480724444281,0.3552574591652803,2.855141994100891,False,True
2,0.6000000000000001,0.05,0.3499999999999999,1238,0.5331179321486268,0.5370401337792643,0.697657271537775,779,427,0.5481386392811296,0.5130384356656256,400,222,0.555,0.5060035322825036,2.66525673705159,3,0.05898019305714927,0.43595066970567825,2.9832470206429695,True,False
2,0.6000000000000001,0.1,0.29999999999999993,1238,0.5331179321486268,0.5379363503344482,0.6958897773454519,744,406,0.5456989247311828,0.5097772513603323,358,199,0.5558659217877095,0.5040730309049248,2.654895911041001,3,0.059015070216032604,0.4247656250772565,2.9616313956861924,True,False
2,0.6000000000000001,0.15000000000000002,0.2499999999999999,1238,0.5363489499192245,0.5391748536789297,0.6944865529241635,716,395,0.5516759776536313,0.5150682932437487,306,173,0.565359477124183,0.5093463945989168,2.6825788071421073,3,0.06807708279835026,0.41665045171484527,2.963075093260252,True,True
2,0.6000000000000001,0.2,0.1999999999999999,1238,0.5420032310177706,0.5398123954849499,0.693437100147437,687,376,0.5473071324599709,0.5099251674612842,262,146,0.5572519083969466,0.4967086179990878,2.628416584277187,3,0.060316675980799185,0.37948764475056745,2.887270877066156,True,True
2,0.6000000000000001,0.25,0.1499999999999999,1238,0.5355411954765751,0.5413330894648829,0.6927332280291341,647,352,0.5440494590417311,0.5055240348960985,203,113,0.5566502463054187,0.48788791459482317,2.5880372136043444,3,0.029576637681813588,0.39307594850843575,2.921959886749153,True,True
2,0.6000000000000001,0.30000000000000004,0.09999999999999987,1238,0.5331179321486268,0.5421065008361204,0.6923688120824283,633,345,0.5450236966824644,0.5060750688705586,156,91,0.5833333333333334,0.5048742663697783,2.656353908613747,3,0.07245427314103478,0.35831521095931473,2.8697605732909923,True,False
2,0.65,0.05,0.3,1238,0.5347334410339257,0.5380016722408026,0.6961528684995903,747,408,0.5461847389558233,0.5103360762276005,360,201,0.5583333333333333,0.5066874182091208,2.666202365243191,3,0.054042849616087935,0.43081993967390314,2.9889366056849185,True,True
2,0.65,0.1,0.24999999999999997,1238,0.5363489499192245,0.5389135660535117,0.6947385700853608,721,395,0.5478502080443828,0.5113625261119568,314,176,0.5605095541401274,0.5052079547495295,2.6621904908929013,3,0.06136962243374071,0.4134784047743415,2.9529296507997613,True,True
2,0.65,0.15000000000000002,0.19999999999999996,1238,0.5436187399030694,0.5396791387959866,0.6936790915525026,698,383,0.5487106017191977,0.511627085321747,274,157,0.572992700729927,0.5138113265308825,2.6987640627541865,3,0.059458340832454194,0.40166252134606184,2.9815099024353398,True,True
2,0.65,0.2,0.14999999999999997,1238,0.5403877221324718,0.5411632525083612,0.6929660995908514,660,356,0.5393939393939394,0.5012476098824238,212,121,0.5707547169811321,0.5034496425687914,2.646879480418422,3,0.04448302707174336,0.386024064532302,2.9439374908072375,True,True
2,0.65,0.25,0.09999999999999998,1238,0.5331179321486268,0.5416570861204013,0.6925933549410167,656,354,0.5396341463414634,0.5013717186696622,168,101,0.6011904761904762,0.5256816353897363,2.7347003015062503,3,0.08428596408397708,0.36389098932037767,2.930019362658674,True,False
2,0.7000000000000001,0.05,0.24999999999999994,1238,0.537156704361874,0.53874372909699,0.6950130502672985,726,397,0.546831955922865,0.5104687176010968,324,181,0.558641975308642,0.5041994511961242,2.6573183719336053,3,0.06342858594535368,0.4098737535926196,2.9403349536355177,True,True
2,0.7000000000000001,0.1,0.19999999999999993,1238,0.5444264943457189,0.5394883988294314,0.6939431130778205,701,382,0.5449358059914408,0.507926368119686,281,159,0.5658362989323843,0.5073807701383974,2.669392644575685,3,0.05291577726502078,0.398835445409866,2.9623965354555093,True,True
2,0.7000000000000001,0.15000000000000002,0.1499999999999999,1238,0.5379644588045234,0.540755643812709,0.6932206556458381,677,366,0.5406203840472673,0.5029565828727239,219,125,0.5707762557077626,0.5045567427472056,2.652359007637096,3,0.05329904062189572,0.38273484399489194,2.9284957703881966,True,True
2,0.7000000000000001,0.2,0.09999999999999992,1238,0.5339256865912763,0.5411240593645484,0.6928393130533735,681,371,0.5447870778267254,0.5072373304810888,171,102,0.5964912280701754,0.5216188401412444,2.7242671835630117,3,0.06891037162479254,0.3768069544840959,2.9632533947975226,True,True
2,0.75,0.05,0.2,1238,0.5436187399030694,0.5392845944816054,0.6942294047879869,707,383,0.5417256011315418,0.5048706565897053,287,163,0.5679442508710801,0.5101085030832706,2.6769679142902856,3,0.0454453958053452,0.41195862420919654,2.998035746888792,True,True
