game_pk,venue_id,context_source,is_day_game,park_factor,park_run_factor,weather_temp_c,weather_humidity,weather_precip_mm,weather_wind_kmh,weather_wind_dir
824453,5,previous_day1,0.0,97.0,94.0,18.8,79.0,0.0,13.8,221.0
824454,5,previous_day1,0.0,97.0,94.0,13.9,95.0,0.0,10.3,29.0
824455,5,previous_day1,1.0,97.0,94.0,10.1,25.0,0.0,17.3,149.0
824456,5,previous_day1,0.0,97.0,94.0,4.7,76.0,0.0,14.6,254.0
824457,5,previous_day1,1.0,97.0,94.0,-0.6,47.0,0.0,21.4,331.0
824458,5,previous_day1,1.0,97.0,94.0,14.3,100.0,0.0,15.1,288.0
824459,5,previous_day1,1.0,97.0,94.0,5.5,66.0,0.0,30.5,263.0
824470,2602,previous_day1,1.0,103.0,106.0,35.4,38.0,0.0,12.6,246.0
824472,2602,previous_day1,0.0,103.0,106.0,35.4,34.0,0.0,9.7,266.0
824473,2602,previous_day1,0.0,103.0,106.0,33.9,38.0,0.0,13.4,243.0
824474,2602,previous_day1,1.0,103.0,106.0,23.6,88.0,0.0,11.8,333.0
824475,2602,previous_day1,0.0,103.0,106.0,27.5,45.0,0.0,7.9,309.0
824476,2602,previous_day1,0.0,103.0,106.0,29.4,49.0,0.4,11.6,234.0
824477,2602,previous_day1,1.0,103.0,106.0,33.2,53.0,0.0,14.7,234.0
824478,2602,previous_day1,0.0,103.0,106.0,25.8,80.0,0.0,15.0,336.0
824479,2602,previous_day1,0.0,103.0,106.0,29.4,67.0,0.0,7.2,276.0
824480,2602,previous_day1,0.0,103.0,106.0,32.7,51.0,0.0,9.3,208.0
824481,2602,previous_day1,1.0,103.0,106.0,31.1,44.0,0.0,14.6,254.0
824482,2602,previous_day1,0.0,103.0,106.0,32.5,36.0,0.0,13.1,254.0
824483,2602,previous_day1,1.0,103.0,106.0,23.7,87.0,0.0,7.3,290.0
824484,2602,previous_day1,0.0,103.0,106.0,31.1,32.0,0.0,1.6,153.0
824485,2602,previous_day1,0.0,103.0,106.0,25.6,84.0,0.0,19.6,134.0
824486,2602,previous_day1,0.0,103.0,106.0,32.3,32.0,0.0,12.5,102.0
824487,2602,previous_day1,0.0,103.0,106.0,27.7,39.0,0.0,15.2,5.0
824488,2602,previous_day1,0.0,103.0,106.0,30.0,34.0,0.0,10.1,4.0
824489,2602,previous_day1,0.0,103.0,106.0,29.3,48.0,0.0,15.6,337.0
824491,2602,previous_day1,1.0,103.0,106.0,27.9,68.0,0.0,12.7,75.0
824492,2602,previous_day1,0.0,103.0,106.0,25.6,83.0,0.0,3.5,114.0
824493,2602,previous_day1,0.0,103.0,106.0,30.1,59.0,0.0,13.8,229.0
824494,2602,previous_day1,0.0,103.0,106.0,33.2,40.0,0.0,12.2,242.0
824495,2602,previous_day1,0.0,103.0,106.0,31.4,45.0,0.0,10.8,360.0
824496,2602,previous_day1,0.0,103.0,106.0,30.4,53.0,0.0,14.0,157.0
824497,2602,previous_day1,1.0,103.0,106.0,32.4,51.0,0.0,4.0,243.0
824498,2602,previous_day1,0.0,103.0,106.0,37.0,40.0,0.0,11.3,263.0
824499,2602,previous_day1,0.0,103.0,106.0,28.9,66.0,0.0,15.0,100.0
824500,2602,previous_day1,0.0,103.0,106.0,27.0,27.0,0.0,12.0,303.0
824501,2602,previous_day1,0.0,103.0,106.0,24.6,50.0,0.0,15.6,337.0
824502,2602,previous_day1,0.0,103.0,106.0,19.2,88.0,0.0,16.6,4.0
824503,2602,previous_day1,1.0,103.0,106.0,28.7,47.0,0.0,20.9,221.0
824504,2602,previous_day1,0.0,103.0,106.0,21.4,65.0,0.0,27.6,311.0
824505,2602,previous_day1,0.0,103.0,106.0,21.5,45.0,0.0,9.0,323.0
824506,2602,previous_day1,1.0,103.0,106.0,29.5,54.0,0.0,19.3,249.0
824507,2602,previous_day1,0.0,103.0,106.0,26.8,44.0,0.0,14.5,305.0
824508,2602,previous_day1,1.0,103.0,106.0,31.5,27.0,0.0,11.5,229.0
824509,2602,previous_day1,0.0,103.0,106.0,27.6,25.0,0.0,1.5,76.0
824510,2602,previous_day1,0.0,103.0,106.0,22.9,43.0,0.0,4.3,114.0
824511,2602,previous_day1,0.0,103.0,106.0,24.4,23.0,0.0,17.0,17.0
824512,2602,previous_day1,1.0,103.0,106.0,25.7,31.0,0.0,5.1,86.0
824513,2602,previous_day1,0.0,103.0,106.0,25.5,27.0,0.0,18.1,43.0
824515,2602,previous_day1,0.0,103.0,106.0,27.4,33.0,0.0,4.0,275.0
824516,2602,previous_day1,0.0,103.0,106.0,21.2,84.0,0.0,14.1,257.0
824517,2602,previous_day1,1.0,103.0,106.0,16.3,43.0,0.0,18.4,343.0
824519,2602,previous_day1,0.0,103.0,106.0,15.9,48.0,0.0,26.2,317.0
824520,2602,previous_day1,1.0,103.0,106.0,22.0,36.0,0.0,14.3,319.0
824521,2602,previous_day1,0.0,103.0,106.0,24.9,26.0,0.0,10.0,221.0
824522,2602,previous_day1,0.0,103.0,106.0,19.4,37.0,0.0,11.2,222.0
824523,2602,previous_day1,1.0,103.0,106.0,23.8,41.0,0.0,16.1,231.0
824524,2602,previous_day1,1.0,103.0,106.0,12.1,49.0,0.0,21.3,321.0
824525,2602,previous_day1,0.0,103.0,106.0,14.0,83.0,0.0,20.3,303.0
824526,2602,previous_day1,0.0,103.0,106.0,19.3,64.0,0.0,9.9,280.0
824527,2602,previous_day1,0.0,103.0,106.0,23.1,45.0,0.0,15.1,348.0
824528,2602,previous_day1,1.0,103.0,106.0,19.3,49.0,0.0,12.2,47.0
824529,2602,previous_day1,0.0,103.0,106.0,25.9,42.0,0.0,16.4,195.0
824530,2602,previous_day1,1.0,103.0,106.0,23.8,48.0,0.0,25.5,247.0
824531,2602,previous_day1,0.0,103.0,106.0,22.6,77.0,0.0,13.6,158.0
824532,2602,previous_day1,0.0,103.0,106.0,20.7,79.0,0.0,27.5,338.0
824533,2602,previous_day1,1.0,103.0,106.0,27.6,37.0,0.0,20.9,212.0
824534,2602,previous_day1,0.0,103.0,106.0,22.8,44.0,0.0,17.3,275.0
824535,2602,previous_day1,1.0,103.0,106.0,19.0,36.0,0.0,6.7,54.0
824536,2602,previous_day1,1.0,103.0,106.0,19.5,94.0,6.8,4.4,305.0
824537,2602,previous_day1,0.0,103.0,106.0,26.6,43.0,0.0,26.1,215.0
824538,2602,previous_day1,1.0,103.0,106.0,16.6,29.0,0.0,22.2,212.0
824539,2602,previous_day1,0.0,103.0,106.0,23.2,53.0,0.0,23.8,198.0
824540,2602,previous_day1,1.0,103.0,106.0,7.9,45.0,0.0,2.3,129.0
824541,2602,previous_day1,1.0,103.0,106.0,26.1,58.0,0.0,23.1,214.0
824555,4,previous_day1,0.0,99.0,98.0,28.5,43.0,0.0,14.5,276.0
824556,4,previous_day1,0.0,99.0,98.0,22.3,67.0,0.0,12.5,131.0
824557,4,previous_day1,0.0,99.0,98.0,20.6,65.0,0.0,8.1,69.0
824558,4,previous_day1,1.0,99.0,98.0,22.5,53.0,0.0,18.8,12.0
824559,4,previous_day1,0.0,99.0,98.0,19.7,85.0,0.0,13.5,209.0
824560,4,previous_day1,0.0,99.0,98.0,23.0,72.0,0.0,9.2,39.0
824561,4,previous_day1,1.0,99.0,98.0,23.6,95.0,0.0,9.3,74.0
824562,4,previous_day1,0.0,99.0,98.0,23.6,89.0,0.0,6.0,287.0
824563,4,previous_day1,0.0,99.0,98.0,21.8,90.0,0.0,11.6,248.0
824564,4,previous_day1,1.0,99.0,98.0,30.4,56.0,0.0,17.9,199.0
824565,4,previous_day1,0.0,99.0,98.0,24.4,69.0,0.0,10.5,86.0
824566,4,previous_day1,0.0,99.0,98.0,25.7,65.0,0.0,9.4,238.0
824567,4,previous_day1,0.0,99.0,98.0,21.5,82.0,0.0,6.8,357.0
824568,4,previous_day1,1.0,99.0,98.0,25.3,75.0,0.0,10.9,99.0
824569,4,previous_day1,0.0,99.0,98.0,19.3,81.0,0.0,19.0,341.0
824570,4,previous_day1,0.0,99.0,98.0,26.0,82.0,0.0,9.7,239.0
824571,4,previous_day1,0.0,99.0,98.0,28.4,59.0,0.0,11.0,232.0
824572,4,previous_day1,1.0,99.0,98.0,31.2,60.0,0.0,3.6,127.0
824573,4,previous_day1,0.0,99.0,98.0,24.3,51.0,0.0,11.0,122.0
824574,4,previous_day1,1.0,99.0,98.0,26.7,68.0,0.0,12.7,43.0
824575,4,previous_day1,0.0,99.0,98.0,22.6,87.0,0.0,12.0,9.0
824576,4,previous_day1,1.0,99.0,98.0,25.2,86.0,0.0,18.5,37.0
824577,4,previous_day1,1.0,99.0,98.0,25.1,73.0,0.0,11.9,265.0
824578,4,previous_day1,0.0,99.0,98.0,27.3,69.0,0.0,4.0,170.0
824579,4,previous_day1,0.0,99.0,98.0,22.4,79.0,0.0,5.0,111.0
824580,4,previous_day1,1.0,99.0,98.0,24.6,89.0,0.0,13.8,96.0
824581,4,previous_day1,1.0,99.0,98.0,21.9,86.0,0.0,17.6,35.0
824582,4,previous_day1,0.0,99.0,98.0,19.2,85.0,0.0,16.5,44.0
824583,4,previous_day1,1.0,99.0,98.0,21.8,75.0,0.0,9.4,247.0
824584,4,previous_day1,0.0,99.0,98.0,18.8,78.0,0.0,6.2,83.0
824585,4,previous_day1,0.0,99.0,98.0,16.9,89.0,0.0,16.7,353.0
824586,4,previous_day1,1.0,99.0,98.0,21.3,54.0,0.0,20.6,306.0
824587,4,previous_day1,1.0,99.0,98.0,30.0,48.0,0.0,25.0,226.0
824588,4,previous_day1,0.0,99.0,98.0,23.4,61.0,0.0,14.0,244.0
824590,4,previous_day1,0.0,99.0,98.0,21.4,94.0,6.1,5.2,155.0
824591,4,previous_day1,0.0,99.0,98.0,27.6,84.0,0.0,2.9,210.0
824592,4,previous_day1,1.0,99.0,98.0,20.7,56.0,0.0,14.4,68.0
824593,4,previous_day1,1.0,99.0,98.0,21.2,57.0,0.0,21.4,54.0
824594,4,previous_day1,0.0,99.0,98.0,20.0,63.0,0.0,13.4,54.0
824595,4,previous_day1,1.0,99.0,98.0,18.2,70.0,0.0,22.2,13.0
824596,4,previous_day1,0.0,99.0,98.0,19.9,63.0,0.0,8.4,43.0
824597,4,previous_day1,0.0,99.0,98.0,23.6,44.0,0.0,10.2,122.0
824598,4,previous_day1,1.0,99.0,98.0,26.8,42.0,0.0,8.2,113.0
824599,4,previous_day1,1.0,99.0,98.0,23.3,89.0,0.0,10.3,115.0
824600,4,previous_day1,0.0,99.0,98.0,27.0,47.0,0.0,12.0,229.0
824601,4,previous_day1,0.0,99.0,98.0,19.2,62.0,0.0,18.0,181.0
824602,4,previous_day1,0.0,99.0,98.0,13.6,50.0,0.0,11.3,107.0
824603,4,previous_day1,0.0,99.0,98.0,10.3,69.0,0.0,7.4,29.0
824604,4,previous_day1,0.0,99.0,98.0,22.0,35.0,0.0,19.2,232.0
824605,4,previous_day1,1.0,99.0,98.0,16.1,36.0,0.0,9.4,32.0
824606,4,previous_day1,0.0,99.0,98.0,14.5,48.0,0.0,17.8,8.0
824607,4,previous_day1,0.0,99.0,98.0,15.7,52.0,0.0,14.0,125.0
824608,4,previous_day1,1.0,99.0,98.0,9.9,70.0,0.0,15.7,9.0
824609,4,previous_day1,0.0,99.0,98.0,16.3,84.0,3.2,36.5,175.0
824610,4,previous_day1,0.0,99.0,98.0,13.9,79.0,0.0,3.2,207.0
824611,4,previous_day1,0.0,99.0,98.0,16.8,89.0,0.0,8.2,322.0
824612,4,previous_day1,1.0,99.0,98.0,10.1,96.0,0.0,15.0,73.0
824613,4,previous_day1,1.0,99.0,98.0,9.2,87.0,0.0,27.0,1.0
824614,4,previous_day1,1.0,99.0,98.0,14.1,100.0,0.0,17.3,356.0
824615,4,previous_day1,0.0,99.0,98.0,19.8,88.0,0.0,13.1,212.0
824616,4,previous_day1,0.0,99.0,98.0,21.1,73.0,0.0,14.2,187.0
824617,4,previous_day1,1.0,99.0,98.0,13.3,40.0,0.0,24.1,177.0
824618,4,previous_day1,1.0,99.0,98.0,0.6,42.0,0.0,13.2,73.0
824619,4,previous_day1,0.0,99.0,98.0,3.4,36.0,0.0,18.4,320.0
824620,4,previous_day1,1.0,99.0,98.0,4.6,36.0,0.0,20.9,299.0
824622,4,previous_day1,1.0,99.0,98.0,10.5,77.0,0.0,26.7,249.0
824632,17,previous_day1,0.0,97.0,94.0,24.5,88.0,0.0,11.5,70.0
824633,17,previous_day1,0.0,97.0,94.0,31.1,55.0,0.0,10.2,225.0
824634,17,previous_day1,0.0,97.0,94.0,26.4,81.0,0.0,5.5,113.0
824635,17,previous_day1,0.0,97.0,94.0,28.3,64.0,0.0,9.0,233.0
824636,17,previous_day1,0.0,97.0,94.0,24.2,72.0,0.0,18.6,198.0
824637,17,previous_day1,1.0,97.0,94.0,28.9,42.0,0.0,14.6,232.0
824638,17,previous_day1,1.0,97.0,94.0,27.1,47.0,0.0,11.8,130.0
824639,17,previous_day1,0.0,97.0,94.0,23.7,76.0,0.0,10.3,241.0
824640,17,previous_day1,1.0,97.0,94.0,24.5,82.0,0.0,9.5,61.0
824641,17,previous_day1,0.0,97.0,94.0,22.1,80.0,0.0,5.4,143.0
824642,17,previous_day1,1.0,97.0,94.0,29.1,73.0,0.0,15.8,269.0
824643,17,previous_day1,1.0,97.0,94.0,24.5,91.0,0.0,10.5,117.0
824644,17,previous_day1,1.0,97.0,94.0,24.4,90.0,0.0,9.4,178.0
824645,17,previous_day1,0.0,97.0,94.0,24.6,80.0,0.0,7.8,124.0
824646,17,previous_day1,1.0,97.0,94.0,24.8,79.0,0.0,12.6,265.0
824647,17,previous_day1,0.0,97.0,94.0,21.7,82.0,0.0,10.5,112.0
824648,17,previous_day1,1.0,97.0,94.0,22.1,90.0,0.0,24.5,360.0
824649,17,previous_day1,0.0,97.0,94.0,21.1,86.0,0.0,20.6,54.0
824650,17,previous_day1,0.0,97.0,94.0,21.3,46.0,0.0,15.0,35.0
824651,17,previous_day1,1.0,97.0,94.0,26.4,69.0,0.0,20.3,110.0
824652,17,previous_day1,0.0,97.0,94.0,23.5,78.0,4.7,29.8,8.0
824653,17,previous_day1,1.0,97.0,94.0,25.2,57.0,0.0,15.1,50.0
824654,17,previous_day1,0.0,97.0,94.0,29.8,47.0,0.0,22.1,214.0
824655,17,previous_day1,0.0,97.0,94.0,34.3,36.0,0.0,15.7,250.0
824656,17,previous_day1,1.0,97.0,94.0,20.9,98.0,0.0,12.7,353.0
824657,17,previous_day1,1.0,97.0,94.0,33.4,52.0,0.0,28.4,282.0
824658,17,previous_day1,0.0,97.0,94.0,23.3,88.0,0.0,7.6,251.0
824659,17,previous_day1,1.0,97.0,94.0,25.9,85.0,2.2,7.4,203.0
824660,17,previous_day1,1.0,97.0,94.0,35.7,41.0,0.0,19.2,218.0
824661,17,previous_day1,0.0,97.0,94.0,33.3,53.0,0.0,22.2,220.0
824662,17,previous_day1,0.0,97.0,94.0,32.3,55.0,0.0,22.4,204.0
824663,17,previous_day1,1.0,97.0,94.0,23.3,39.0,0.0,13.3,311.0
824665,17,previous_day1,1.0,97.0,94.0,23.4,44.0,0.0,20.8,296.0
824666,17,previous_day1,0.0,97.0,94.0,21.1,49.0,0.0,10.3,234.0
824667,17,previous_day1,0.0,97.0,94.0,19.6,55.0,0.0,20.6,276.0
824668,17,previous_day1,0.0,97.0,94.0,19.7,92.0,0.0,10.5,239.0
824669,17,previous_day1,1.0,97.0,94.0,27.5,75.0,0.0,4.7,270.0
824670,17,previous_day1,0.0,97.0,94.0,22.4,65.0,0.0,20.9,58.0
824671,17,previous_day1,0.0,97.0,94.0,21.0,51.0,0.0,12.8,106.0
824672,17,previous_day1,0.0,97.0,94.0,30.3,25.0,0.0,20.2,229.0
824673,17,previous_day1,1.0,97.0,94.0,23.8,81.0,0.4,15.8,253.0
824674,17,previous_day1,1.0,97.0,94.0,16.9,89.0,0.0,6.6,319.0
824675,17,previous_day1,0.0,97.0,94.0,17.8,64.0,0.0,15.2,5.0
824676,17,previous_day1,1.0,97.0,94.0,17.3,88.0,0.0,10.2,82.0
824677,17,previous_day1,0.0,97.0,94.0,17.6,75.0,0.0,15.0,281.0
824678,17,previous_day1,0.0,97.0,94.0,11.0,64.0,0.0,23.3,17.0
824679,17,previous_day1,1.0,97.0,94.0,16.5,60.0,0.0,18.1,49.0
824680,17,previous_day1,0.0,97.0,94.0,24.4,77.0,0.0,12.1,190.0
824681,17,previous_day1,1.0,97.0,94.0,11.2,40.0,0.0,6.6,81.0
824682,17,previous_day1,0.0,97.0,94.0,11.7,54.0,0.0,14.9,70.0
824683,17,previous_day1,0.0,97.0,94.0,10.4,49.0,0.0,17.3,355.0
824684,17,previous_day1,0.0,97.0,94.0,26.4,28.0,0.0,26.1,213.0
824685,17,previous_day1,1.0,97.0,94.0,9.2,43.0,0.0,13.0,93.0
824686,17,previous_day1,1.0,97.0,94.0,6.5,69.0,0.0,15.1,18.0
824687,17,previous_day1,1.0,97.0,94.0,14.4,55.0,0.0,24.9,194.0
824688,17,previous_day1,0.0,97.0,94.0,11.5,80.0,0.0,12.4,352.0
824689,17,previous_day1,1.0,97.0,94.0,26.0,44.0,0.0,16.5,190.0
824690,17,previous_day1,0.0,97.0,94.0,17.9,83.0,0.0,7.8,214.0
824691,17,previous_day1,1.0,97.0,94.0,7.6,57.0,0.0,24.1,287.0
824692,17,previous_day1,0.0,97.0,94.0,7.7,59.0,0.0,14.3,133.0
824693,17,previous_day1,1.0,97.0,94.0,23.3,72.0,0.0,18.8,163.0
824694,17,previous_day1,1.0,97.0,94.0,6.6,73.0,0.0,25.3,281.0
824695,17,previous_day1,1.0,97.0,94.0,7.9,91.0,0.0,12.2,24.0
824696,17,previous_day1,1.0,97.0,94.0,26.1,46.0,0.0,31.8,219.0
824697,17,previous_day1,1.0,97.0,94.0,7.9,61.0,0.0,12.3,83.0
824698,17,previous_day1,1.0,97.0,94.0,2.4,84.0,0.0,24.5,36.0
824699,17,previous_day1,0.0,97.0,94.0,6.3,95.0,0.0,24.9,356.0
824700,17,previous_day1,1.0,97.0,94.0,16.2,27.0,0.0,21.9,210.0
824701,17,previous_day1,1.0,97.0,94.0,4.5,56.0,0.0,14.8,193.0
824702,17,previous_day1,0.0,97.0,94.0,23.8,46.0,0.0,14.2,204.0
824704,17,previous_day1,1.0,97.0,94.0,8.2,75.0,0.0,29.3,354.0
824716,3,previous_day1,0.0,105.0,110.0,,,,,
824717,3,previous_day1,1.0,105.0,110.0,,,,,
824718,3,previous_day1,0.0,105.0,110.0,,,,,
824719,3,previous_day1,0.0,105.0,110.0,,,,,
824720,3,previous_day1,1.0,105.0,110.0,,,,,
824721,3,previous_day1,0.0,105.0,110.0,,,,,
824722,3,previous_day1,1.0,105.0,110.0,,,,,
824723,3,previous_day1,0.0,105.0,110.0,,,,,
824724,3,previous_day1,1.0,105.0,110.0,,,,,
824725,3,previous_day1,0.0,105.0,110.0,,,,,
824726,3,previous_day1,1.0,105.0,110.0,,,,,
824727,3,previous_day1,0.0,105.0,110.0,,,,,
824728,3,previous_day1,0.0,105.0,110.0,,,,,
824729,3,previous_day1,0.0,105.0,110.0,,,,,
824730,3,previous_day1,1.0,105.0,110.0,,,,,
824731,3,previous_day1,0.0,105.0,110.0,,,,,
824732,3,previous_day1,0.0,105.0,110.0,,,,,
824733,3,previous_day1,0.0,105.0,110.0,,,,,
824734,3,previous_day1,1.0,105.0,110.0,,,,,
824736,3,previous_day1,0.0,105.0,110.0,,,,,
824737,3,previous_day1,0.0,105.0,110.0,,,,,
824738,3,previous_day1,1.0,105.0,110.0,,,,,
824739,3,previous_day1,1.0,105.0,110.0,,,,,
824740,3,previous_day1,1.0,105.0,110.0,,,,,
824741,3,previous_day1,0.0,105.0,110.0,,,,,
824742,3,previous_day1,0.0,105.0,110.0,,,,,
824743,3,previous_day1,0.0,105.0,110.0,,,,,
824744,3,previous_day1,0.0,105.0,110.0,,,,,
824745,3,previous_day1,1.0,105.0,110.0,,,,,
824746,3,previous_day1,0.0,105.0,110.0,,,,,
824747,3,previous_day1,0.0,105.0,110.0,,,,,
824748,3,previous_day1,1.0,105.0,110.0,,,,,
824749,3,previous_day1,1.0,105.0,110.0,,,,,
824750,3,previous_day1,0.0,105.0,110.0,,,,,
824751,3,previous_day1,0.0,105.0,110.0,,,,,
824752,3,previous_day1,0.0,105.0,110.0,,,,,
824753,3,previous_day1,1.0,105.0,110.0,,,,,
824754,3,previous_day1,0.0,105.0,110.0,,,,,
824755,3,previous_day1,0.0,105.0,110.0,,,,,
824756,3,previous_day1,0.0,105.0,110.0,,,,,
824757,3,previous_day1,1.0,105.0,110.0,,,,,
824758,3,previous_day1,0.0,105.0,110.0,,,,,
824759,3,previous_day1,1.0,105.0,110.0,,,,,
824760,3,previous_day1,1.0,105.0,110.0,,,,,
824761,3,previous_day1,0.0,105.0,110.0,,,,,
824762,3,previous_day1,0.0,105.0,110.0,,,,,
824763,3,previous_day1,0.0,105.0,110.0,,,,,
824764,3,previous_day1,0.0,105.0,110.0,,,,,
824765,3,previous_day1,1.0,105.0,110.0,,,,,
824767,3,previous_day1,0.0,105.0,110.0,,,,,
824768,3,previous_day1,0.0,105.0,110.0,,,,,
824769,3,previous_day1,1.0,105.0,110.0,,,,,
824770,3,previous_day1,0.0,105.0,110.0,,,,,
824771,3,previous_day1,1.0,105.0,110.0,,,,,
824772,3,previous_day1,0.0,105.0,110.0,,,,,
824773,3,previous_day1,0.0,105.0,110.0,,,,,
824774,3,previous_day1,0.0,105.0,110.0,,,,,
824775,3,previous_day1,1.0,105.0,110.0,,,,,
824776,3,previous_day1,1.0,105.0,110.0,,,,,
824777,3,previous_day1,1.0,105.0,110.0,,,,,
824778,3,previous_day1,0.0,105.0,110.0,,,,,
824779,3,previous_day1,1.0,105.0,110.0,,,,,
824780,3,previous_day1,0.0,105.0,110.0,,,,,
824781,3,previous_day1,1.0,105.0,110.0,,,,,
824782,3,previous_day1,1.0,105.0,110.0,,,,,
824783,3,previous_day1,0.0,105.0,110.0,,,,,
824786,3,previous_day1,1.0,105.0,110.0,,,,,
824796,2,previous_day1,0.0,100.0,100.0,33.8,50.0,0.0,9.8,114.0
824798,2,previous_day1,0.0,100.0,100.0,22.1,91.0,0.0,8.5,54.0
824799,2,previous_day1,1.0,100.0,100.0,28.8,41.0,0.0,21.3,275.0
824800,2,previous_day1,0.0,100.0,100.0,25.5,63.0,0.0,8.2,119.0
824801,2,previous_day1,0.0,100.0,100.0,30.4,37.0,0.0,7.6,267.0
824802,2,previous_day1,0.0,100.0,100.0,25.5,83.0,0.0,9.3,298.0
824803,2,previous_day1,0.0,100.0,100.0,29.3,55.0,0.0,0.8,297.0
824804,2,previous_day1,1.0,100.0,100.0,30.7,70.0,0.0,13.0,178.0
824805,2,previous_day1,0.0,100.0,100.0,28.3,59.0,0.0,11.3,107.0
824806,2,previous_day1,0.0,100.0,100.0,27.7,85.0,0.0,6.9,118.0
824807,2,previous_day1,1.0,100.0,100.0,30.5,53.0,0.0,20.1,147.0
824808,2,previous_day1,0.0,100.0,100.0,29.9,50.0,0.0,16.6,150.0
824809,2,previous_day1,0.0,100.0,100.0,30.4,42.0,0.0,8.0,297.0
824810,2,previous_day1,1.0,100.0,100.0,29.2,49.0,0.0,8.6,123.0
824811,2,previous_day1,0.0,100.0,100.0,28.6,35.0,0.0,10.7,104.0
824812,2,previous_day1,0.0,100.0,100.0,27.5,36.0,0.0,10.1,125.0
824813,2,previous_day1,0.0,100.0,100.0,29.5,63.0,0.0,4.8,132.0
824814,2,previous_day1,1.0,100.0,100.0,29.6,53.0,0.0,12.1,102.0
824815,2,previous_day1,0.0,100.0,100.0,27.7,61.0,0.0,7.4,113.0
824816,2,previous_day1,1.0,100.0,100.0,31.2,62.0,0.0,9.6,200.0
824817,2,previous_day1,0.0,100.0,100.0,24.7,88.0,0.0,4.8,333.0
824818,2,previous_day1,1.0,100.0,100.0,36.6,44.0,0.0,8.9,207.0
824819,2,previous_day1,0.0,100.0,100.0,31.9,38.0,0.0,17.7,156.0
824820,2,previous_day1,0.0,100.0,100.0,26.9,79.0,0.0,3.7,151.0
824821,2,previous_day1,1.0,100.0,100.0,25.0,82.0,0.0,6.8,72.0
824822,2,previous_day1,0.0,100.0,100.0,30.9,40.0,0.0,11.4,118.0
824823,2,previous_day1,1.0,100.0,100.0,34.6,32.0,0.0,19.7,204.0
824824,2,previous_day1,0.0,100.0,100.0,24.2,85.0,10.4,24.2,255.0
824825,2,previous_day1,0.0,100.0,100.0,26.0,78.0,0.0,7.3,110.0
824826,2,previous_day1,0.0,100.0,100.0,34.5,43.0,0.0,13.3,283.0
824827,2,previous_day1,0.0,100.0,100.0,34.4,44.0,0.0,11.4,235.0
824828,2,previous_day1,1.0,100.0,100.0,32.3,27.0,0.0,13.0,265.0
824829,2,previous_day1,0.0,100.0,100.0,24.7,45.0,0.0,19.3,119.0
824830,2,previous_day1,0.0,100.0,100.0,26.9,45.0,0.0,13.4,153.0
824831,2,previous_day1,0.0,100.0,100.0,24.7,86.0,0.0,2.8,220.0
824832,2,previous_day1,1.0,100.0,100.0,20.7,30.0,0.0,8.3,355.0
824833,2,previous_day1,1.0,100.0,100.0,21.5,37.0,0.0,22.7,350.0
824834,2,previous_day1,0.0,100.0,100.0,19.4,64.0,0.0,15.4,344.0
824835,2,previous_day1,0.0,100.0,100.0,23.6,45.0,0.0,13.1,254.0
824836,2,previous_day1,0.0,100.0,100.0,24.7,82.0,0.0,7.3,250.0
824837,2,previous_day1,0.0,100.0,100.0,23.2,84.0,0.0,8.0,172.0
824838,2,previous_day1,1.0,100.0,100.0,23.8,81.0,0.0,4.8,243.0
824839,2,previous_day1,1.0,100.0,100.0,18.0,95.0,0.0,5.9,47.0
824841,2,previous_day1,1.0,100.0,100.0,24.2,30.0,0.0,28.1,193.0
824842,2,previous_day1,0.0,100.0,100.0,12.9,88.0,0.4,12.4,98.0
824843,2,previous_day1,0.0,100.0,100.0,19.4,33.0,0.0,16.1,130.0
824844,2,previous_day1,0.0,100.0,100.0,18.4,24.0,0.0,10.9,351.0
824845,2,previous_day1,1.0,100.0,100.0,27.3,35.0,0.0,14.8,244.0
