game_id,game_date,season,away,home,away_score,home_score,status,stadium,source
20220702-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2022-07-02 18:00:00,2022,Fukuoka SoftBank Hawks,Saitama Seibu Lions,3.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220702-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2022-07-02 18:00:00,2022,Yokohama DeNA BayStars,Tokyo Yakult Swallows,1.0,2.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220703-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2022-07-03 13:00:00,2022,Fukuoka SoftBank Hawks,Saitama Seibu Lions,3.0,0.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220703-Yomiuri_Giants-Hiroshima_Toyo_Carp,2022-07-03 13:30:00,2022,Yomiuri Giants,Hiroshima Toyo Carp,7.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220703-Hanshin_Tigers-Chunichi_Dragons,2022-07-03 14:00:00,2022,Hanshin Tigers,Chunichi Dragons,3.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220703-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2022-07-03 14:00:00,2022,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,7.0,3.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220703-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2022-07-03 14:00:00,2022,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,14.0,1.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220703-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2022-07-03 18:00:00,2022,Yokohama DeNA BayStars,Tokyo Yakult Swallows,4.0,11.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220705-Chunichi_Dragons-Yokohama_DeNA_BayStars,2022-07-05 17:45:00,2022,Chunichi Dragons,Yokohama DeNA BayStars,,,Postponed,横 浜,https://npb.jp/games/2022/schedule_07_detail.html
20220705-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2022-07-05 18:00:00,2022,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,6.0,2.0,Final,弘 前,https://npb.jp/games/2022/schedule_07_detail.html
20220705-Hiroshima_Toyo_Carp-Hanshin_Tigers,2022-07-05 18:00:00,2022,Hiroshima Toyo Carp,Hanshin Tigers,,,Postponed,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220705-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2022-07-05 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,1.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220705-Saitama_Seibu_Lions-Orix_Buffaloes,2022-07-05 18:00:00,2022,Saitama Seibu Lions,Orix Buffaloes,5.0,4.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220705-Tokyo_Yakult_Swallows-Yomiuri_Giants,2022-07-05 18:00:00,2022,Tokyo Yakult Swallows,Yomiuri Giants,1.0,4.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220706-Chunichi_Dragons-Yokohama_DeNA_BayStars,2022-07-06 17:45:00,2022,Chunichi Dragons,Yokohama DeNA BayStars,1.0,3.0,Final,横 浜,https://npb.jp/games/2022/schedule_07_detail.html
20220706-Hiroshima_Toyo_Carp-Hanshin_Tigers,2022-07-06 18:00:00,2022,Hiroshima Toyo Carp,Hanshin Tigers,2.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220706-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2022-07-06 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,4.0,5.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220706-Saitama_Seibu_Lions-Orix_Buffaloes,2022-07-06 18:00:00,2022,Saitama Seibu Lions,Orix Buffaloes,5.0,4.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220706-Tokyo_Yakult_Swallows-Yomiuri_Giants,2022-07-06 18:00:00,2022,Tokyo Yakult Swallows,Yomiuri Giants,3.0,4.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220707-Chunichi_Dragons-Yokohama_DeNA_BayStars,2022-07-07 17:45:00,2022,Chunichi Dragons,Yokohama DeNA BayStars,0.0,0.0,Final,横 浜,https://npb.jp/games/2022/schedule_07_detail.html
20220707-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2022-07-07 18:00:00,2022,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,2.0,5.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220707-Hiroshima_Toyo_Carp-Hanshin_Tigers,2022-07-07 18:00:00,2022,Hiroshima Toyo Carp,Hanshin Tigers,3.0,0.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220707-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2022-07-07 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,7.0,1.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220707-Saitama_Seibu_Lions-Orix_Buffaloes,2022-07-07 18:00:00,2022,Saitama Seibu Lions,Orix Buffaloes,2.0,6.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220707-Tokyo_Yakult_Swallows-Yomiuri_Giants,2022-07-07 18:00:00,2022,Tokyo Yakult Swallows,Yomiuri Giants,11.0,3.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220708-Chiba_Lotte_Marines-Orix_Buffaloes,2022-07-08 18:00:00,2022,Chiba Lotte Marines,Orix Buffaloes,6.0,1.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220708-Hanshin_Tigers-Tokyo_Yakult_Swallows,2022-07-08 18:00:00,2022,Hanshin Tigers,Tokyo Yakult Swallows,8.0,0.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220708-Hiroshima_Toyo_Carp-Chunichi_Dragons,2022-07-08 18:00:00,2022,Hiroshima Toyo Carp,Chunichi Dragons,2.0,9.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220708-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2022-07-08 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,4.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220708-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2022-07-08 18:00:00,2022,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,8.0,4.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220708-Yokohama_DeNA_BayStars-Yomiuri_Giants,2022-07-08 18:00:00,2022,Yokohama DeNA BayStars,Yomiuri Giants,3.0,3.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220709-Hiroshima_Toyo_Carp-Chunichi_Dragons,2022-07-09 14:00:00,2022,Hiroshima Toyo Carp,Chunichi Dragons,7.0,0.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220709-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2022-07-09 14:00:00,2022,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,6.0,3.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220709-Yokohama_DeNA_BayStars-Yomiuri_Giants,2022-07-09 14:00:00,2022,Yokohama DeNA BayStars,Yomiuri Giants,2.0,0.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220709-Chiba_Lotte_Marines-Orix_Buffaloes,2022-07-09 18:00:00,2022,Chiba Lotte Marines,Orix Buffaloes,1.0,3.0,Final,ほっと神戸,https://npb.jp/games/2022/schedule_07_detail.html
20220709-Hanshin_Tigers-Tokyo_Yakult_Swallows,2022-07-09 18:00:00,2022,Hanshin Tigers,Tokyo Yakult Swallows,,,Postponed,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220709-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2022-07-09 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,7.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220710-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2022-07-10 13:00:00,2022,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,2.0,0.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220710-Hiroshima_Toyo_Carp-Chunichi_Dragons,2022-07-10 14:00:00,2022,Hiroshima Toyo Carp,Chunichi Dragons,1.0,2.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220710-Yokohama_DeNA_BayStars-Yomiuri_Giants,2022-07-10 14:00:00,2022,Yokohama DeNA BayStars,Yomiuri Giants,8.0,4.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220710-Chiba_Lotte_Marines-Orix_Buffaloes,2022-07-10 16:00:00,2022,Chiba Lotte Marines,Orix Buffaloes,1.0,10.0,Final,ほっと神戸,https://npb.jp/games/2022/schedule_07_detail.html
20220710-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2022-07-10 16:00:00,2022,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,6.0,3.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220710-Hanshin_Tigers-Tokyo_Yakult_Swallows,2022-07-10 18:00:00,2022,Hanshin Tigers,Tokyo Yakult Swallows,,,Postponed,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220712-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-07-12 18:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,4.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220712-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2022-07-12 18:00:00,2022,Orix Buffaloes,Fukuoka SoftBank Hawks,4.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220712-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-07-12 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,,,Postponed,豊 橋,https://npb.jp/games/2022/schedule_07_detail.html
20220712-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-07-12 18:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,7.0,4.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220712-Yomiuri_Giants-Hanshin_Tigers,2022-07-12 18:00:00,2022,Yomiuri Giants,Hanshin Tigers,4.0,0.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220713-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-07-13 18:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,0.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220713-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2022-07-13 18:00:00,2022,Orix Buffaloes,Fukuoka SoftBank Hawks,2.0,4.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220713-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2022-07-13 18:00:00,2022,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,2.0,3.0,Final,静 岡,https://npb.jp/games/2022/schedule_07_detail.html
20220713-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-07-13 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,3.0,6.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220713-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-07-13 18:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,4.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220713-Yomiuri_Giants-Hanshin_Tigers,2022-07-13 18:00:00,2022,Yomiuri Giants,Hanshin Tigers,0.0,13.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220714-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2022-07-14 18:00:00,2022,Chiba Lotte Marines,Saitama Seibu Lions,1.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220714-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2022-07-14 18:00:00,2022,Orix Buffaloes,Fukuoka SoftBank Hawks,3.0,2.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220714-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2022-07-14 18:00:00,2022,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,0.0,6.0,Final,静 岡,https://npb.jp/games/2022/schedule_07_detail.html
20220714-Tokyo_Yakult_Swallows-Chunichi_Dragons,2022-07-14 18:00:00,2022,Tokyo Yakult Swallows,Chunichi Dragons,1.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220714-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2022-07-14 18:00:00,2022,Yokohama DeNA BayStars,Hiroshima Toyo Carp,4.0,3.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220714-Yomiuri_Giants-Hanshin_Tigers,2022-07-14 18:00:00,2022,Yomiuri Giants,Hanshin Tigers,0.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220715-Chunichi_Dragons-Hanshin_Tigers,2022-07-15 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,1.0,2.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220715-Hiroshima_Toyo_Carp-Yomiuri_Giants,2022-07-15 18:00:00,2022,Hiroshima Toyo Carp,Yomiuri Giants,6.0,3.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220715-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2022-07-15 18:00:00,2022,Tokyo Yakult Swallows,Yokohama DeNA BayStars,,,Postponed,横 浜,https://npb.jp/games/2022/schedule_07_detail.html
20220716-Hiroshima_Toyo_Carp-Yomiuri_Giants,2022-07-16 14:00:00,2022,Hiroshima Toyo Carp,Yomiuri Giants,11.0,4.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220716-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2022-07-16 14:00:00,2022,Orix Buffaloes,Tohoku Rakuten Golden Eagles,3.0,7.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220716-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2022-07-16 14:00:00,2022,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,0.0,1.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220716-Chunichi_Dragons-Hanshin_Tigers,2022-07-16 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,3.0,1.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220716-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2022-07-16 18:00:00,2022,Fukuoka SoftBank Hawks,Chiba Lotte Marines,,,Postponed,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220716-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2022-07-16 18:00:00,2022,Tokyo Yakult Swallows,Yokohama DeNA BayStars,2.0,3.0,Final,横 浜,https://npb.jp/games/2022/schedule_07_detail.html
20220717-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2022-07-17 13:00:00,2022,Orix Buffaloes,Tohoku Rakuten Golden Eagles,7.0,3.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220717-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2022-07-17 13:00:00,2022,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,4.0,3.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220717-Hiroshima_Toyo_Carp-Yomiuri_Giants,2022-07-17 14:00:00,2022,Hiroshima Toyo Carp,Yomiuri Giants,10.0,5.0,Final,東京ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220717-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2022-07-17 17:00:00,2022,Fukuoka SoftBank Hawks,Chiba Lotte Marines,5.0,3.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220717-Chunichi_Dragons-Hanshin_Tigers,2022-07-17 18:00:00,2022,Chunichi Dragons,Hanshin Tigers,1.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220717-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2022-07-17 18:00:00,2022,Tokyo Yakult Swallows,Yokohama DeNA BayStars,2.0,10.0,Final,横 浜,https://npb.jp/games/2022/schedule_07_detail.html
20220718-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2022-07-18 13:00:00,2022,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,5.0,1.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220718-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2022-07-18 14:00:00,2022,Orix Buffaloes,Tohoku Rakuten Golden Eagles,3.0,8.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
20220718-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2022-07-18 17:00:00,2022,Fukuoka SoftBank Hawks,Chiba Lotte Marines,1.0,2.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220718-Hanshin_Tigers-Hiroshima_Toyo_Carp,2022-07-18 18:00:00,2022,Hanshin Tigers,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220718-Yokohama_DeNA_BayStars-Chunichi_Dragons,2022-07-18 18:00:00,2022,Yokohama DeNA BayStars,Chunichi Dragons,2.0,1.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220718-Yomiuri_Giants-Tokyo_Yakult_Swallows,2022-07-18 18:00:00,2022,Yomiuri Giants,Tokyo Yakult Swallows,10.0,8.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220719-Hanshin_Tigers-Hiroshima_Toyo_Carp,2022-07-19 18:00:00,2022,Hanshin Tigers,Hiroshima Toyo Carp,3.0,0.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220719-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2022-07-19 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,1.0,7.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220719-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2022-07-19 18:00:00,2022,Saitama Seibu Lions,Chiba Lotte Marines,3.0,5.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220719-Yokohama_DeNA_BayStars-Chunichi_Dragons,2022-07-19 18:00:00,2022,Yokohama DeNA BayStars,Chunichi Dragons,2.0,3.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220719-Yomiuri_Giants-Tokyo_Yakult_Swallows,2022-07-19 18:00:00,2022,Yomiuri Giants,Tokyo Yakult Swallows,3.0,5.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220720-Hanshin_Tigers-Hiroshima_Toyo_Carp,2022-07-20 18:00:00,2022,Hanshin Tigers,Hiroshima Toyo Carp,3.0,5.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220720-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2022-07-20 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,0.0,2.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220720-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2022-07-20 18:00:00,2022,Saitama Seibu Lions,Chiba Lotte Marines,4.0,8.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220720-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2022-07-20 18:00:00,2022,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,17.0,3.0,Final,北九州,https://npb.jp/games/2022/schedule_07_detail.html
20220720-Yokohama_DeNA_BayStars-Chunichi_Dragons,2022-07-20 18:00:00,2022,Yokohama DeNA BayStars,Chunichi Dragons,6.0,4.0,Final,バンテリンドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220720-Yomiuri_Giants-Tokyo_Yakult_Swallows,2022-07-20 18:00:00,2022,Yomiuri Giants,Tokyo Yakult Swallows,2.0,8.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220721-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2022-07-21 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,3.0,4.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220721-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2022-07-21 18:00:00,2022,Saitama Seibu Lions,Chiba Lotte Marines,4.0,5.0,Final,ZOZOマリン,https://npb.jp/games/2022/schedule_07_detail.html
20220721-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2022-07-21 18:00:00,2022,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,0.0,7.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220722-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-07-22 18:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,7.0,5.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220722-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2022-07-22 18:00:00,2022,Hiroshima Toyo Carp,Tokyo Yakult Swallows,5.0,2.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220722-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2022-07-22 18:00:00,2022,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,4.0,9.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220722-Yokohama_DeNA_BayStars-Hanshin_Tigers,2022-07-22 18:00:00,2022,Yokohama DeNA BayStars,Hanshin Tigers,3.0,6.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220723-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2022-07-23 15:00:00,2022,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,7.0,6.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220723-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-07-23 18:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,0.0,5.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220723-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2022-07-23 18:00:00,2022,Hiroshima Toyo Carp,Tokyo Yakult Swallows,15.0,3.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220723-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2022-07-23 18:00:00,2022,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,3.0,3.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220723-Yokohama_DeNA_BayStars-Hanshin_Tigers,2022-07-23 18:00:00,2022,Yokohama DeNA BayStars,Hanshin Tigers,1.0,3.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220724-Fukuoka_SoftBank_Hawks-Orix_Buffaloes,2022-07-24 13:00:00,2022,Fukuoka SoftBank Hawks,Orix Buffaloes,4.0,7.0,Final,京セラD大阪,https://npb.jp/games/2022/schedule_07_detail.html
20220724-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2022-07-24 14:00:00,2022,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,4.0,5.0,Final,札幌ドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220724-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2022-07-24 18:00:00,2022,Hiroshima Toyo Carp,Tokyo Yakult Swallows,2.0,4.0,Final,神 宮,https://npb.jp/games/2022/schedule_07_detail.html
20220724-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2022-07-24 18:00:00,2022,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,9.0,2.0,Final,ベルーナドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220724-Yokohama_DeNA_BayStars-Hanshin_Tigers,2022-07-24 18:00:00,2022,Yokohama DeNA BayStars,Hanshin Tigers,0.0,1.0,Final,甲子園,https://npb.jp/games/2022/schedule_07_detail.html
20220726-セ・リーグ-パ・リーグ,2022-07-26 19:00:00,2022,セ・リーグ,パ・リーグ,2.0,3.0,Final,PayPayドーム,https://npb.jp/games/2022/schedule_07_detail.html
20220727-パ・リーグ-セ・リーグ,2022-07-27 18:30:00,2022,パ・リーグ,セ・リーグ,2.0,1.0,Final,松 山,https://npb.jp/games/2022/schedule_07_detail.html
20220729-Chunichi_Dragons-Hiroshima_Toyo_Carp,2022-07-29 18:00:00,2022,Chunichi Dragons,Hiroshima Toyo Carp,9.0,0.0,Final,マツダスタジアム,https://npb.jp/games/2022/schedule_07_detail.html
20220729-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2022-07-29 18:00:00,2022,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,2.0,1.0,Final,楽天生命パーク,https://npb.jp/games/2022/schedule_07_detail.html
